epoch,train_loss,validation_loss
1,1.3815014362335205,1.3199249505996704
2,1.332263469696045,1.2926832437515259
3,1.2811095714569092,1.266189455986023
4,1.2298253774642944,1.2399119138717651
5,1.1755146980285645,1.2135179042816162
6,1.1203665733337402,1.1867561340332031
7,1.0663297176361084,1.1593120098114014
8,1.010909914970398,1.13099205493927
9,0.9594712853431702,1.1017327308654785
10,0.8899785876274109,1.0714755058288574
11,0.8390994071960449,1.0403437614440918
12,0.7766821384429932,1.0086618661880493
13,0.7180078029632568,0.9768165946006775
14,0.667686939239502,0.9453261494636536
15,0.6265946626663208,0.9146828055381775
16,0.5837552547454834,0.885354220867157
17,0.5478371381759644,0.8576300740242004
18,0.5202165842056274,0.8315682411193848
19,0.5029037594795227,0.8069841265678406
20,0.48183903098106384,0.7836490869522095
21,0.46466517448425293,0.7612239122390747
22,0.4498453438282013,0.7394339442253113
23,0.43599122762680054,0.7180607318878174
24,0.42300960421562195,0.696972668170929
25,0.40916338562965393,0.6761322617530823
26,0.39811041951179504,0.6555892825126648
27,0.38175350427627563,0.6354485154151917
28,0.36955729126930237,0.6158863306045532
29,0.3539934754371643,0.5971430540084839
30,0.3403789699077606,0.5794889330863953
31,0.3265104591846466,0.5632546544075012
32,0.3107355833053589,0.548856258392334
33,0.2972872257232666,0.5368756055831909
34,0.28397271037101746,0.5278072953224182
35,0.2698304057121277,0.5224114060401917
36,0.25821712613105774,0.5212931036949158
37,0.24514919519424438,0.5244138836860657
38,0.23466435074806213,0.5316656231880188
39,0.22020693123340607,0.5429899096488953
40,0.2082301676273346,0.5593942403793335
41,0.1961175501346588,0.5782195925712585
42,0.1856907308101654,0.5948683619499207
43,0.17616382241249084,0.6001992225646973
44,0.15800128877162933,0.6064015030860901
45,0.15072718262672424,0.6017870306968689
46,0.13544481992721558,0.5959469676017761
