epoch,train_loss,validation_loss
1,0.7574427723884583,0.6823187470436096
2,0.7287614941596985,0.6777746081352234
3,0.7133890390396118,0.6781740784645081
4,0.7082105278968811,0.6813322901725769
5,0.6942319869995117,0.6849793791770935
6,0.6953606605529785,0.6868409514427185
7,0.7067384123802185,0.6866263747215271
8,0.7023585438728333,0.6845017075538635
9,0.6841821074485779,0.6810927391052246
10,0.6861292719841003,0.6772304773330688
11,0.6834282875061035,0.6731190085411072
12,0.6882734298706055,0.6690750122070312
13,0.669338583946228,0.6655652523040771
14,0.6785311698913574,0.6625359654426575
15,0.6717407703399658,0.6603047847747803
16,0.6767475008964539,0.6586757302284241
17,0.6643816232681274,0.657966136932373
18,0.6641480326652527,0.6579430103302002
19,0.6672725081443787,0.6584763526916504
20,0.6584665179252625,0.6596649885177612
21,0.6600466966629028,0.6615360379219055
22,0.6548931002616882,0.6642789840698242
23,0.6493848562240601,0.6676315069198608
24,0.6399095058441162,0.6709725856781006
25,0.6416882276535034,0.6738907098770142
26,0.6441800594329834,0.675859808921814
27,0.6329221129417419,0.6763055324554443
28,0.6307414770126343,0.6747838258743286
