epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,4.289454460144043,4.157156944274902,4.289454460144043,1.2512714862823486,1.1399354934692383,1.330567717552185,0.3184487223625183,2.299889087677002,1.0960378646850586,0.3844943940639496,0.0008711107075214386,4.157156944274902,1.1552915573120117,1.1079286336898804,0.6185815334320068,1.1167309284210205,1.5860545635223389,1.005155086517334,0.0,0.000932977709453553
2,3.754509210586548,4.081737995147705,3.754509210586548,1.0088281631469727,1.0786011219024658,1.16818368434906,0.3161645829677582,1.671934723854065,0.986946702003479,0.31030958890914917,0.0011496205115690827,4.081737995147705,1.1245707273483276,1.0668134689331055,0.609291136264801,1.1163119077682495,1.6472692489624023,0.9387418627738953,0.0,0.00118524138815701
3,3.4195127487182617,3.997319459915161,3.4195127487182617,0.896484375,1.0116888284683228,1.0307475328445435,0.3168330788612366,1.53102445602417,0.8560217022895813,0.2125912457704544,0.0013522189110517502,3.997319459915161,1.0843907594680786,1.0305571556091309,0.6103881001472473,1.1159064769744873,1.5604912042617798,0.8849145770072937,0.0,0.0014053629711270332
4,3.46240234375,3.8971681594848633,3.46240234375,0.8008352518081665,0.9556412696838379,1.2369755506515503,0.31695112586021423,1.4310882091522217,0.8272173404693604,0.17720939218997955,0.0014936673687770963,3.8971681594848633,1.0426326990127563,0.9955093264579773,0.6061184406280518,1.1157758235931396,1.3710193634033203,0.8400985598564148,0.0,0.0015008884947746992
5,3.252899408340454,3.7700741291046143,3.252899408340454,0.7249171733856201,0.9500100612640381,1.124092698097229,0.3131500780582428,1.3090808391571045,0.7861255407333374,0.19574503600597382,0.001705600880086422,3.7700741291046143,0.9970200061798096,0.960691511631012,0.5843601822853088,1.1149423122406006,1.1302865743637085,0.7970513105392456,0.0,0.0015745017444714904
6,3.232304096221924,3.6556544303894043,3.232304096221924,0.7550227046012878,0.8855481743812561,1.1521244049072266,0.3121494650840759,1.1363039016723633,0.7387199997901917,0.27592742443084717,0.0016292269574478269,3.6556544303894043,0.9397926330566406,0.924665629863739,0.5862499475479126,1.1128069162368774,0.9210826754570007,0.754523754119873,0.0,0.0015487434575334191
7,2.9152638912200928,3.567270278930664,2.9152638912200928,0.6698395609855652,0.8346056938171387,0.9361304044723511,0.3146524429321289,0.8729687333106995,0.6532179713249207,1.4541349411010742,0.001605316181667149,3.567270278930664,0.8984187841415405,0.8876253366470337,0.5949245095252991,1.1046197414398193,0.81651371717453,0.7123177647590637,0.0,0.0015239657368510962
8,3.0043179988861084,3.4188039302825928,3.0043179988861084,0.7345166206359863,0.856998085975647,0.9757834076881409,0.31128278374671936,1.0821382999420166,0.7049046754837036,0.3498343527317047,0.0015578746097162366,3.4188039302825928,0.8250585794448853,0.851561963558197,0.560829758644104,1.1030051708221436,0.7831709980964661,0.6721019744873047,0.0,0.0015694748144596815
9,2.7267978191375732,3.302111864089966,2.7267978191375732,0.6667433381080627,0.7320550680160522,0.932793378829956,0.30902156233787537,0.7383244633674622,0.5678432583808899,0.24639461934566498,0.0016078792978078127,3.302111864089966,0.763920783996582,0.8129580616950989,0.5507411360740662,1.0968101024627686,0.7765043377876282,0.6319896578788757,0.0,0.0015646341489627957
10,2.5407533645629883,3.2560336589813232,2.5407533645629883,0.6692162156105042,0.7107231020927429,0.7731624841690063,0.31180262565612793,0.6811967492103577,0.5391746759414673,0.1539851874113083,0.0014891594182699919,3.2560336589813232,0.7105499505996704,0.7723516821861267,0.6063770055770874,1.088977575302124,0.7774627208709717,0.5930774807929993,0.0,0.0015581462066620588
11,2.5080907344818115,3.1557934284210205,2.5080907344818115,0.624566912651062,0.7019914984703064,0.79749995470047,0.3102768659591675,0.6773877143859863,0.5204980969429016,0.11974511295557022,0.0014770467532798648,3.1557934284210205,0.6571357250213623,0.7285351753234863,0.613410234451294,1.0787521600723267,0.7792893648147583,0.554943323135376,0.0,0.0015606294618919492
12,2.336256980895996,3.0531575679779053,2.336256980895996,0.6017613410949707,0.6473259925842285,0.7035780549049377,0.30710434913635254,0.6331369876861572,0.5005414485931396,0.26281672716140747,0.0016348480712622404,3.0531575679779053,0.6236879825592041,0.6863626837730408,0.6012513637542725,1.0644679069519043,0.7735610604286194,0.5212162733078003,0.0,0.0015772621845826507
13,2.2707362174987793,3.2411937713623047,2.2707362174987793,0.6015990972518921,0.558828592300415,0.74399334192276,0.30435916781425476,0.5484228134155273,0.40915003418922424,0.14164434373378754,0.0015698004281148314,3.2411937713623047,0.5910195708274841,0.6426383256912231,0.8795002102851868,1.05046808719635,0.775353193283081,0.4904495179653168,0.0,0.0016133644385263324
