metric,matched_seeds,candidate,reference,candidate_mean,reference_mean,paired_difference,ci95_low,ci95_high,paired_effect_dz,sign_flip_pvalue_two_sided
edge_auroc,5,X-THGNN,RandomForest,0.4922944,0.6117647999999999,-0.1194704,-0.3317644095633905,0.09282360956339045,-0.6987577974342639,0.1911404429778511
edge_f1,5,X-THGNN,RandomForest,0.6551011968760707,0.6819695459395319,-0.02686834906346114,-0.056761833153842006,0.0030251350269197286,-1.116011155555021,0.0623968801559922
node_auroc,5,X-THGNN,RandomForest,0.5239737558230709,0.5104803745214704,0.013493381301600493,-0.06827148525601572,0.0952582478592167,0.20490763920500268,0.7540622968851557
node_f1,5,X-THGNN,RandomForest,0.6627139920173681,0.6628631974653952,-0.00014920544802725643,-0.004834792280533175,0.004536381384478662,-0.039538917914413337,1.0
subgraph_f1,5,X-THGNN,RandomForest,0.39761904761904754,0.7642579642579642,-0.3666389166389167,-0.7949036265620931,0.06162579328425977,-1.062992893373441,0.12534373281335934
