epoch,train_loss,validation_loss
1,0.7035661339759827,0.6813772320747375
2,0.7025272250175476,0.6809408664703369
3,0.7017127275466919,0.6808761358261108
4,0.7013943791389465,0.6809709668159485
5,0.7009084820747375,0.6810951828956604
6,0.7012037634849548,0.6813340783119202
7,0.7004383206367493,0.6815004944801331
8,0.7009800672531128,0.6814090013504028
9,0.6978142261505127,0.6812770962715149
10,0.6970351338386536,0.6810677647590637
11,0.6970931887626648,0.6807602643966675
12,0.6942683458328247,0.680435061454773
13,0.6944137215614319,0.680113673210144
14,0.6920261383056641,0.679834246635437
15,0.6933377385139465,0.6796824336051941
16,0.6910006999969482,0.6795035600662231
17,0.6868150234222412,0.6792685389518738
18,0.6846850514411926,0.6789613366127014
19,0.6786984205245972,0.6787947416305542
20,0.6798845529556274,0.6787456274032593
21,0.6836588978767395,0.6786195635795593
22,0.6766001582145691,0.6779903173446655
23,0.6739968657493591,0.6770328879356384
24,0.6739658117294312,0.6758572459220886
25,0.668456494808197,0.6752545833587646
26,0.6691555380821228,0.6755154728889465
27,0.6557253003120422,0.6767475605010986
28,0.6578890085220337,0.6786940693855286
29,0.6469025611877441,0.6809985041618347
30,0.6420482993125916,0.6825833320617676
31,0.6389935612678528,0.6828579902648926
32,0.6363338232040405,0.6843985915184021
33,0.633901834487915,0.6883879899978638
34,0.6142052412033081,0.6977456212043762
35,0.602394700050354,0.7104005217552185
