epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,4.835671424865723,3.9144515991210938,4.835671424865723,1.2901231050491333,1.1821043491363525,1.3950002193450928,0.5797313451766968,3.8871231079101562,1.1026206016540527,294.7706298828125,0.0002132115769200027,3.9144515991210938,1.2716889381408691,1.0983198881149292,0.7281875610351562,0.6238173246383667,1.9243766069412231,1.0938180685043335,0.0,0.0001583095727255568
2,4.6803765296936035,4.59827995300293,4.6803765296936035,1.310903787612915,1.1408178806304932,1.3904541730880737,0.58978271484375,2.4841794967651367,1.057922124862671,220.44483947753906,0.0001758970320224762,4.59827995300293,1.2714533805847168,1.0956230163574219,1.4636646509170532,0.6213237047195435,1.4621565341949463,1.0960636138916016,0.0,0.00013114992179907858
3,3.8522887229919434,5.388927936553955,3.8522887229919434,0.6436291933059692,1.0851635932922363,1.418705701828003,0.580009400844574,1.247807502746582,0.9900814294815063,179.54779052734375,0.00017611875955481082,5.388927936553955,1.2711442708969116,1.094295859336853,2.247281551361084,0.6219979524612427,1.5420844554901123,1.0959397554397583,0.0,0.00010918162297457457
4,4.246618747711182,4.832900047302246,4.246618747711182,1.1711629629135132,1.0461102724075317,1.349716305732727,0.5653584599494934,1.142706274986267,0.986981987953186,0.4813012480735779,0.00021126549108885229,4.832900047302246,1.2726062536239624,1.0920095443725586,1.6789038181304932,0.6220263838768005,1.6735340356826782,1.0955744981765747,0.0,9.95035152300261e-05
5,4.246636390686035,4.462780952453613,4.246636390686035,1.232878565788269,1.02222740650177,1.2898632287979126,0.5961381793022156,1.055292010307312,0.988176167011261,0.37570565938949585,0.00018653324514161795,4.462780952453613,1.2765196561813354,1.0906018018722534,1.2904046773910522,0.625748872756958,1.79506254196167,1.0969042778015137,0.0,9.076784772332758e-05
6,4.104553699493408,4.247434139251709,4.104553699493408,1.2468533515930176,0.9910759329795837,1.198740839958191,0.5686026811599731,0.9928091764450073,0.9272265434265137,0.34108495712280273,0.00019804203475359827,4.247434139251709,1.280481219291687,1.089829444885254,1.0603177547454834,0.6266388893127441,1.9016680717468262,1.0995618104934692,0.0,8.589702338213101e-05
7,4.169624328613281,4.099781513214111,4.169624328613281,1.2922472953796387,1.0028589963912964,1.2034562826156616,0.5729008316993713,0.9816094040870667,0.9227901697158813,0.28140437602996826,0.0001900345814647153,4.099781513214111,1.2826987504959106,1.0903829336166382,0.9019414782524109,0.6260181665420532,1.9873988628387451,1.1027588844299316,0.0,8.552471263101324e-05
8,3.8381235599517822,4.472117900848389,3.8381235599517822,1.1623624563217163,0.9521231651306152,1.053214430809021,0.5794181227684021,0.9100507497787476,0.8529744148254395,119.69725799560547,0.00019619842350948602,4.472117900848389,1.2894912958145142,1.0916645526885986,1.230128526687622,0.6595495343208313,2.012838363647461,1.1151398420333862,0.0,8.451080066151917e-05
9,3.8290436267852783,6.105503082275391,3.8290436267852783,1.141893982887268,0.930928647518158,1.0735734701156616,0.5912395715713501,0.9140791893005371,0.8566647171974182,147.78334045410156,0.00021695967006962746,6.105503082275391,1.2768052816390991,1.0935988426208496,2.825873374938965,0.7000166773796082,2.0920920372009277,1.1392511129379272,0.0,9.509757364867255e-05
10,3.8995161056518555,7.793516635894775,3.8995161056518555,1.237165093421936,0.9012828469276428,1.1152623891830444,0.5584005117416382,0.8740517497062683,0.8173449039459229,74.88480377197266,0.00021804212883580476,7.793516635894775,1.3392223119735718,1.0921823978424072,4.411304473876953,0.7482437491416931,2.025636672973633,1.1451624631881714,0.0,0.00010182694677496329
11,3.6239280700683594,6.4463348388671875,3.6239280700683594,1.1567673683166504,0.8849997520446777,0.9344407320022583,0.5623196363449097,0.8540065884590149,0.799045205116272,0.34010860323905945,0.0002943600120488554,6.4463348388671875,1.3441165685653687,1.096554160118103,3.0774831771850586,0.7214962244033813,2.0668458938598633,1.1505405902862549,0.0,0.00011237108265049756
