epoch,train_loss,validation_loss
1,0.7050247192382812,0.6824244856834412
2,0.7036581635475159,0.682883083820343
3,0.7035489082336426,0.6828428506851196
4,0.7032549381256104,0.6826730370521545
5,0.7027843594551086,0.6823844909667969
6,0.7030283212661743,0.6820344924926758
7,0.7017393708229065,0.6817016005516052
8,0.7013408541679382,0.6815845370292664
9,0.7007185220718384,0.6815296411514282
10,0.7002643942832947,0.6814674139022827
11,0.6999258399009705,0.6816082000732422
12,0.6989485621452332,0.6819173693656921
13,0.6978580355644226,0.6823315024375916
14,0.6989825963973999,0.6824526190757751
15,0.6959133148193359,0.6826550960540771
16,0.6978402733802795,0.6823209524154663
17,0.6975178718566895,0.6816469430923462
18,0.6938295960426331,0.6809752583503723
19,0.6938902139663696,0.6804695725440979
20,0.6945998668670654,0.6799612641334534
21,0.6923452019691467,0.6796043515205383
22,0.690920889377594,0.6793857216835022
23,0.6884602308273315,0.6792860627174377
24,0.6863964200019836,0.6793514490127563
25,0.6861999034881592,0.6791041493415833
26,0.6828296780586243,0.6785951852798462
27,0.6825692653656006,0.6778978109359741
28,0.6784524917602539,0.6769887804985046
29,0.6723990440368652,0.676394522190094
30,0.6787333488464355,0.6755512952804565
31,0.669697105884552,0.6749308109283447
32,0.6639413237571716,0.6748085021972656
33,0.6638668775558472,0.6756686568260193
34,0.6535118222236633,0.6770281195640564
35,0.6572264432907104,0.6770637035369873
36,0.6615496873855591,0.6760135293006897
37,0.6487465500831604,0.6764170527458191
38,0.6489126086235046,0.6783714294433594
39,0.6443064212799072,0.6804561018943787
40,0.6265581250190735,0.6846717000007629
41,0.6173209547996521,0.6892163157463074
42,0.6241784691810608,0.6936981678009033
