metric,matched_seeds,candidate,reference,candidate_mean,reference_mean,paired_difference,ci95_low,ci95_high,paired_effect_dz,sign_flip_pvalue_two_sided
edge_auroc,5,X-THGNN,RandomForest,0.9938100961538462,1.0,-0.006189903846153833,-0.021719282078942942,0.009339474386635275,-0.49491876898743414,0.24823758812059396
edge_f1,5,X-THGNN,RandomForest,0.6448440860215053,1.0,-0.35515591397849466,-0.8258936646707356,0.11558183671374628,-0.9367940248849035,0.0623968801559922
node_auroc,5,X-THGNN,RandomForest,0.6917155903457273,0.9975212002609263,-0.30580560991519895,-0.798502959422215,0.1868917395918172,-0.7706715221025158,0.1312934353282336
node_f1,5,X-THGNN,RandomForest,0.27604213694507146,0.6380952380952382,-0.36205310115016665,-0.7066751996594309,-0.017431002640902304,-1.304467424117039,0.12299385030748462
subgraph_f1,5,X-THGNN,RandomForest,1.0,1.0,0.0,0.0,0.0,,1.0
