epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,5.05819845199585,3.6006269454956055,5.05819845199585,1.7008837461471558,1.1431723833084106,1.454200029373169,0.5079063177108765,2.2206807136535645,1.1749190092086792,0.5992364883422852,0.00030905421590432525,3.6006269454956055,1.4561703205108643,1.0658940076828003,0.6795563697814941,0.27667027711868286,1.2233564853668213,1.0993129014968872,0.0,2.945171218016185e-05
2,4.412202835083008,3.539463996887207,4.412202835083008,1.3919649124145508,1.0591440200805664,1.27583909034729,0.5028704404830933,1.4012861251831055,1.0897266864776611,0.8449574112892151,0.0004101913364138454,3.539463996887207,1.4522762298583984,1.0128040313720703,0.6821615099906921,0.2767278552055359,1.154934287071228,1.0692476034164429,0.0,3.2296651625074446e-05
3,4.432697772979736,3.48117995262146,4.432697772979736,1.5463056564331055,0.9984214305877686,1.2253528833389282,0.5131658911705017,1.1582759618759155,1.0504292249679565,0.6723340153694153,0.0003721412504091859,3.48117995262146,1.4413615465164185,0.9666768312454224,0.682765781879425,0.27677974104881287,1.135956048965454,1.0412685871124268,0.0,3.197760815965012e-05
4,4.190040111541748,3.4132449626922607,4.190040111541748,1.2909948825836182,1.0003716945648193,1.260205626487732,0.5108517408370972,1.099217414855957,1.0481116771697998,0.35370585322380066,0.0004293869133107364,3.4132449626922607,1.4232079982757568,0.9219239354133606,0.679615318775177,0.2767217457294464,1.1177531480789185,1.0138345956802368,0.0,3.1508097890764475e-05
5,4.004006385803223,3.348134994506836,4.004006385803223,1.3943116664886475,0.9160370826721191,1.0606818199157715,0.5089059472084045,1.03779935836792,0.9969860315322876,0.40560030937194824,0.0005071982741355896,3.348134994506836,1.4048157930374146,0.8793664574623108,0.6775991916656494,0.2766724228858948,1.0968031883239746,0.9856046438217163,0.0,3.0454153602477163e-05
6,3.932252883911133,3.2883596420288086,3.932252883911133,1.2984347343444824,0.9199308156967163,1.0877277851104736,0.5018494725227356,1.053404688835144,1.015189290046692,0.3792019188404083,0.0004799887246917933,3.2883596420288086,1.3862099647521973,0.8387097120285034,0.6795052289962769,0.27669399976730347,1.0723975896835327,0.9567051529884338,0.0,2.982379919558298e-05
7,3.6008923053741455,3.2259857654571533,3.6008923053741455,1.1359672546386719,0.8538351655006409,0.9765536189079285,0.5119995474815369,0.990353524684906,0.9513128995895386,0.4697912633419037,0.000594735611230135,3.2259857654571533,1.3694372177124023,0.7988806366920471,0.6763855218887329,0.2767865061759949,1.0449541807174683,0.9268161058425903,0.0,2.930796290456783e-05
8,3.6904296875,3.145885467529297,3.6904296875,1.1549291610717773,0.830852746963501,1.0643938779830933,0.5083101391792297,0.9801017045974731,0.942022442817688,0.6784216165542603,0.0006412551738321781,3.145885467529297,1.3406144380569458,0.7583115696907043,0.6687963008880615,0.2768949270248413,1.0126793384552002,0.8944418430328369,0.0,2.92108379653655e-05
9,2.9272615909576416,3.074066162109375,2.9272615909576416,0.5958414077758789,0.7952302694320679,0.895286500453949,0.501673698425293,0.9740262031555176,0.9345930814743042,0.8362501859664917,0.0007378194713965058,3.074066162109375,1.3163131475448608,0.7195068001747131,0.6632831692695618,0.2770584523677826,0.9790430068969727,0.8613386750221252,0.0,2.9401217034319416e-05
10,2.911433458328247,3.0021467208862305,2.911433458328247,0.5888974666595459,0.7935305833816528,0.8900889754295349,0.51380455493927,0.9270545244216919,0.8855393528938293,0.6478130221366882,0.0007901447243057191,3.0021467208862305,1.288223385810852,0.6822962760925293,0.6598131060600281,0.27717989683151245,0.9463346004486084,0.8279308080673218,0.0,2.929766742454376e-05
11,3.503218650817871,2.9163930416107178,3.503218650817871,1.3038785457611084,0.7411301732063293,0.8456040024757385,0.5081468224525452,0.885344386100769,0.8459365367889404,0.31820839643478394,0.0007281826110556722,2.9163930416107178,1.254343867301941,0.6429028511047363,0.650895357131958,0.277170330286026,0.9108011722564697,0.7915897965431213,0.0,2.911338560807053e-05
