,,f1,f1,auroc,auroc,auprc,auprc,edge_f1_derived,edge_f1_derived,edge_auroc_derived,edge_auroc_derived,subgraph_f1_derived,subgraph_f1_derived,explanation_fidelity,explanation_fidelity,explanation_stability,explanation_stability,deletion_auc,deletion_auc,insertion_probability_auc,insertion_probability_auc,normalized_insertion_gain_auc,normalized_insertion_gain_auc,epochs_executed,epochs_executed,best_epoch,best_epoch,reached_epoch_limit,reached_epoch_limit
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,model,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cadets,xthgnn,0.11738464146700675,0.14509960583969528,0.66130664826317,0.4030669659958948,0.3553868974903094,0.35010223533041046,0.32819794310129513,0.18553189784231597,0.551755,0.21685236554957024,1.0,0.0,0.0006311618629297299,0.0010110526714044383,0.9425387144088745,0.06156768343871383,0.00034849757475512893,0.0012391832750516655,0.5016926211118699,0.043045021571365576,-0.07212352737784386,0.7417917768194646,11.0,0.0,1.0,0.0,0.0,0.0
streamspot,xthgnn,0.6654140873137765,0.010795834327825016,0.5289112587057793,0.06890880814637076,0.5564858186149482,0.04942793014235558,0.6665775381889876,0.001293217540733874,0.49337759999999997,0.05802037389898288,0.6931818181818181,0.2589564073534984,0.006273171259090304,0.005813985337881898,1.0,0.0,0.003774153895501513,0.009306759861409362,0.5012184146046639,0.02298944553080896,0.2748906709253788,0.6825264114979213,29.0,7.302967433402215,19.0,7.302967433402215,0.0,0.0
theia,xthgnn,0.8818181818181818,0.30983932629932603,0.9836178938517769,0.007936737139995965,0.976583352918273,0.008344654477106752,0.9801144870760534,0.004555559524635686,0.9992449999999999,3.4960294939016194e-05,0.6666666666666666,0.0,0.507823626200358,0.034380539982579686,1.0,0.0,0.48243244489034015,0.032661512983450706,0.893962482114633,0.030636498160863165,0.9500000000000001,0.0,47.7,3.945461527713413,44.1,8.279157230325104,0.7,0.48304589153964794
trace,xthgnn,0.33742121677605547,0.320857870830253,0.9868232224396609,0.011817141343268594,0.34720837641890273,0.2641658944924609,0.7832666137966955,0.2407757314662859,0.9978880494505494,0.002216292075782017,1.0,0.0,0.1275346792406506,0.060512274882108946,0.9495479663213094,0.07180226635919104,0.12158065121620892,0.05700025644761746,0.6336951707800229,0.06263626381474528,0.8494357791211871,0.15445677919627368,45.1,5.279941077112298,36.9,7.489993324429603,0.3,0.48304589153964794
