metric,matched_seeds,candidate,reference,candidate_mean,reference_mean,paired_difference,ci95_low,ci95_high,paired_effect_dz,sign_flip_pvalue_two_sided
edge_auroc,5,X-THGNN,LogisticRegression,0.4922944,0.479552,0.012742399999999977,-0.1767658657859601,0.20225066578596007,0.08348859752946891,0.8130093495325234
edge_f1,5,X-THGNN,LogisticRegression,0.6551011968760707,0.6666666666666666,-0.011565469790595894,-0.042455569947024256,0.01932463036583247,-0.46488769504062966,0.5022248887555623
node_auroc,5,X-THGNN,LogisticRegression,0.5239737558230709,0.8573578248235784,-0.3333840690005075,-0.41486400384443156,-0.2519041341565834,-5.080404112319668,0.06654667266636669
node_f1,5,X-THGNN,LogisticRegression,0.6627139920173681,0.6278481012658228,0.034865890751545225,0.03314628596877046,0.036585495534319994,25.17539015077846,0.06089695515224239
subgraph_f1,5,X-THGNN,LogisticRegression,0.39761904761904754,0.6666666666666666,-0.2690476190476191,-0.7265171978833246,0.1884219597880864,-0.730249087216019,0.24903754812259388
