seed,edge_auroc_candidate,edge_f1_candidate,node_auroc_candidate,node_f1_candidate,subgraph_f1_candidate,edge_auroc_reference,edge_f1_reference,node_auroc_reference,node_f1_reference,subgraph_f1_reference
11,0.5298879999999999,0.6666666666666666,0.4338187814215212,0.6605293440736479,0.7499999999999999,0.479552,0.6666666666666666,0.8573578248235784,0.6278481012658228,0.6666666666666666
22,0.310272,0.6106194690265487,0.5546561505465616,0.662883087400681,0.0,0.479552,0.6666666666666666,0.8573578248235784,0.6278481012658228,0.6666666666666666
33,0.7223519999999999,0.6666666666666666,0.5077660163276603,0.6643913538111491,0.0,0.479552,0.6666666666666666,0.8573578248235784,0.6278481012658228,0.6666666666666666
44,0.481408,0.664886515353805,0.6119586273695863,0.662883087400681,0.5714285714285714,0.479552,0.6666666666666666,0.8573578248235784,0.6278481012658228,0.6666666666666666
55,0.417552,0.6666666666666666,0.5116692034500253,0.662883087400681,0.6666666666666666,0.479552,0.6666666666666666,0.8573578248235784,0.6278481012658228,0.6666666666666666
