epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,13.582115173339844,3.8059639930725098,13.582115173339844,1.273388385772705,1.194020390510559,1.7489826679229736,0.5869510173797607,4.060674667358398,1.102291226387024,175.5753631591797,0.00017611165822017938,3.8059639930725098,1.2868282794952393,1.1236462593078613,0.7812797427177429,0.6141976714134216,5.81984281539917,1.1164865493774414,0.0,0.0005923080607317388
2,21.21337890625,5.1576385498046875,21.21337890625,1.4997626543045044,1.1229748725891113,1.4629430770874023,0.584821343421936,3.288353443145752,1.0818473100662231,330.85748291015625,0.00014288384409155697,5.1576385498046875,1.2909446954727173,1.1245439052581787,2.0918731689453125,0.6502652764320374,5.694426536560059,1.1160510778427124,0.0,0.0005806206027045846
3,12.125517845153809,5.346714019775391,12.125517845153809,1.2985087633132935,1.102746844291687,1.5550625324249268,0.5874322652816772,3.4091601371765137,1.0835732221603394,151.63528442382812,0.00014050187019165605,5.346714019775391,1.2954155206680298,1.122145175933838,2.2753889560699463,0.6537531614303589,5.286184310913086,1.1154844760894775,0.0,0.0005750973941758275
4,4.283105850219727,4.804973125457764,4.283105850219727,1.1650121212005615,1.0725436210632324,1.4360949993133545,0.5899863839149475,3.191218852996826,1.074271559715271,0.3893081545829773,0.00017324053624179214,4.804973125457764,1.2901880741119385,1.1221083402633667,1.7427579164505005,0.6499071717262268,5.2483649253845215,1.1162452697753906,0.0,0.0005951994098722935
5,4.180891036987305,4.4495391845703125,4.180891036987305,1.1729397773742676,1.0521824359893799,1.3595949411392212,0.5797646641731262,3.1391501426696777,1.085415005683899,0.3281190097332001,0.0001354931591777131,4.4495391845703125,1.289320707321167,1.1219395399093628,1.3899052143096924,0.6483603715896606,5.307929992675781,1.1167171001434326,0.0,0.0006706183776259422
6,4.1275529861450195,4.231160640716553,4.1275529861450195,1.2340353727340698,1.030029058456421,1.2715504169464111,0.5746051073074341,3.0890884399414062,1.0902050733566284,0.3465925455093384,0.0001561539975227788,4.231160640716553,1.2883192300796509,1.1221884489059448,1.1722633838653564,0.6483747959136963,5.300347328186035,1.1170837879180908,0.0,0.0007281993166543543
7,4.078155040740967,4.058722019195557,4.078155040740967,1.1155216693878174,0.9978369474411011,1.3609880208969116,0.5895702838897705,3.31160306930542,1.0657870769500732,0.2846866250038147,0.00016489971312694252,4.058722019195557,1.2861312627792358,1.1236298084259033,1.0019758939743042,0.6469698548316956,5.232043266296387,1.1174553632736206,0.0,0.0007643139688298106
8,7.742242336273193,4.356225967407227,7.742242336273193,0.9642110466957092,0.9885814189910889,1.3040626049041748,0.5907732844352722,3.394038200378418,1.0561600923538208,77.8922119140625,0.00016786159540060908,4.356225967407227,1.2875653505325317,1.1245275735855103,1.2985976934432983,0.6455197334289551,4.648357391357422,1.1175020933151245,0.0,0.0007965044351294637
9,12.063360214233398,6.406614780426025,12.063360214233398,0.5845157504081726,0.9883272647857666,1.2337212562561035,0.5885873436927795,3.741180419921875,1.0884350538253784,173.36407470703125,0.00019287806935608387,6.406614780426025,1.291386604309082,1.1248788833618164,3.335071086883545,0.6552616357803345,3.1322367191314697,1.1108431816101074,0.0,0.0008254503482021391
10,6.9270548820495605,8.229341506958008,6.9270548820495605,1.3664913177490234,0.9691288471221924,1.1685067415237427,0.5763810873031616,3.333235263824463,1.0727040767669678,56.930850982666016,0.00021327906870283186,8.229341506958008,1.2751357555389404,1.1212952136993408,5.170078277587891,0.6628152132034302,2.441293716430664,1.108957052230835,0.0,0.0008524055010639131
11,3.839315176010132,6.816189765930176,3.839315176010132,1.0666673183441162,0.9567894339561462,1.21370267868042,0.5787831544876099,3.1917314529418945,1.0772216320037842,0.4673546254634857,0.0002387993154115975,6.816189765930176,1.2695821523666382,1.1245341300964355,3.761159658432007,0.6608964204788208,2.5432841777801514,1.1110742092132568,0.0,0.000853789271786809
