epoch,train_loss,validation_loss
1,1.150194525718689,1.1393476724624634
2,1.1421855688095093,1.1281609535217285
3,1.133427381515503,1.1160117387771606
4,1.1234192848205566,1.1031731367111206
5,1.112809658050537,1.0892982482910156
6,1.1075395345687866,1.0741167068481445
7,1.084728479385376,1.0575182437896729
8,1.071688175201416,1.039650321006775
9,1.0525342226028442,1.0201680660247803
10,1.0362846851348877,0.9993277192115784
11,1.0336415767669678,0.9769936800003052
12,1.0188148021697998,0.953425943851471
13,0.9783695340156555,0.9284676909446716
14,0.9780673980712891,0.9022073745727539
15,0.957741379737854,0.8746334910392761
16,0.9048882722854614,0.8457739949226379
17,0.8804195523262024,0.8156876564025879
18,0.8558688759803772,0.7843565344810486
19,0.896030604839325,0.7520650029182434
20,0.8445404767990112,0.7186141014099121
21,0.8613778948783875,0.6845909953117371
22,0.7763528227806091,0.6496983766555786
23,0.7253954410552979,0.6146091818809509
24,0.694781482219696,0.5796411037445068
25,0.6792992949485779,0.5451473593711853
26,0.65012127161026,0.5112456679344177
27,0.6441447138786316,0.4773668646812439
28,0.598286509513855,0.4437927305698395
29,0.6027182936668396,0.41049855947494507
30,0.5621698498725891,0.37814587354660034
31,0.5350216627120972,0.3475959300994873
32,0.5244816541671753,0.3197021782398224
33,0.5063027143478394,0.2952483892440796
34,0.4806167781352997,0.27391570806503296
35,0.4741666316986084,0.2556956112384796
36,0.4291244447231293,0.2386743575334549
37,0.4163849353790283,0.22293411195278168
38,0.4201604425907135,0.21064169704914093
39,0.3888377547264099,0.19925032556056976
40,0.36335811018943787,0.18770132958889008
41,0.3602522015571594,0.17631444334983826
42,0.3377620577812195,0.16577589511871338
43,0.3239665925502777,0.1584770679473877
44,0.3169524371623993,0.1529708355665207
45,0.2964131236076355,0.14853988587856293
46,0.28678572177886963,0.1456567347049713
47,0.29476404190063477,0.14430104196071625
48,0.2717806398868561,0.14390389621257782
49,0.2715134918689728,0.14561744034290314
50,0.26088178157806396,0.14791150391101837
