epoch,train_loss,validation_loss
1,2.915627956390381,1.1848793029785156
2,2.4501404762268066,1.1811792850494385
3,2.2855889797210693,1.1788818836212158
4,2.038999080657959,1.1786437034606934
5,1.8672738075256348,1.1804192066192627
6,1.6635570526123047,1.1838414669036865
7,1.5248773097991943,1.1893551349639893
8,1.4659783840179443,1.1944293975830078
9,1.444770336151123,1.200903058052063
10,1.3942002058029175,1.2094686031341553
11,1.3330475091934204,1.2197614908218384
12,1.3316861391067505,1.2302237749099731
13,1.2795696258544922,1.2393150329589844
14,1.3362102508544922,1.2500523328781128
