metric,matched_seeds,candidate,reference,candidate_mean,reference_mean,paired_difference,ci95_low,ci95_high,paired_effect_dz,sign_flip_pvalue_two_sided
edge_auroc,5,X-THGNN,LogisticRegression,0.9938100961538462,1.0,-0.006189903846153833,-0.021719282078942942,0.009339474386635275,-0.49491876898743414,0.24823758812059396
edge_f1,5,X-THGNN,LogisticRegression,0.6448440860215053,0.9904761904761903,-0.345632104454685,-0.8163698551469261,0.1251056462375561,-0.9116730920638688,0.0623968801559922
node_auroc,5,X-THGNN,LogisticRegression,0.6917155903457273,1.0,-0.3082844096542727,-0.8044881900950072,0.18791937078646181,-0.771428327964807,0.1312934353282336
node_f1,5,X-THGNN,LogisticRegression,0.27604213694507146,1.0,-0.7239578630549286,-1.2385241995489529,-0.20939152656090432,-1.7469320299818651,0.12299385030748462
subgraph_f1,5,X-THGNN,LogisticRegression,1.0,0.888888888888889,0.11111111111111105,0.11111111111111105,0.11111111111111105,,0.06364681765911705
