epoch,train_loss,validation_loss
1,1.1608079671859741,1.1583454608917236
2,1.1300009489059448,1.1375656127929688
3,1.1037167310714722,1.1182957887649536
4,1.0796509981155396,1.1002827882766724
5,1.0525997877120972,1.083782434463501
6,1.0305159091949463,1.0689704418182373
7,1.0107405185699463,1.0562376976013184
8,0.9854033589363098,1.0459027290344238
9,0.9658474922180176,1.038072943687439
10,0.947842001914978,1.0324453115463257
11,0.9242010116577148,1.0283699035644531
12,0.9084062576293945,1.0255513191223145
13,0.886627733707428,1.023659348487854
14,0.877960205078125,1.0217266082763672
15,0.8496454358100891,1.0199097394943237
16,0.8203400373458862,1.0179786682128906
17,0.7960074543952942,1.015653371810913
18,0.7694673538208008,1.0127098560333252
19,0.7547305822372437,1.0087379217147827
20,0.727351188659668,1.00398588180542
21,0.7134945392608643,0.9977191090583801
22,0.6786439418792725,0.9908388257026672
23,0.641869068145752,0.9834001064300537
24,0.6289981603622437,0.9758484959602356
25,0.620894730091095,0.968907356262207
26,0.6060276031494141,0.9613043069839478
27,0.5861091613769531,0.9538605809211731
28,0.5738916397094727,0.9460024237632751
29,0.5338624119758606,0.937193751335144
30,0.5033105611801147,0.9275475144386292
31,0.4999735653400421,0.9148986339569092
32,0.503002405166626,0.8998331427574158
33,0.46105772256851196,0.8816817402839661
34,0.4537753462791443,0.861213743686676
35,0.45407718420028687,0.8374630808830261
36,0.398959219455719,0.8121010065078735
37,0.3957631587982178,0.7842531800270081
38,0.38674455881118774,0.7566617131233215
39,0.36134129762649536,0.7304149270057678
40,0.35907867550849915,0.7061760425567627
41,0.3426837921142578,0.6818363666534424
42,0.3111325204372406,0.6604326367378235
43,0.3263199031352997,0.6386951208114624
44,0.33022427558898926,0.6153082251548767
45,0.31990501284599304,0.5901576280593872
46,0.29507681727409363,0.5624934434890747
47,0.3164810240268707,0.5272560119628906
48,0.2857273817062378,0.491649329662323
49,0.27898702025413513,0.4530412256717682
50,0.2998540997505188,0.4103856384754181
