epoch,train_loss,validation_loss
1,0.724940836429596,0.6844147443771362
2,0.7091787457466125,0.6839637756347656
3,0.7086134552955627,0.6849265098571777
4,0.7123655676841736,0.6867649555206299
5,0.7014166712760925,0.6880688667297363
6,0.7121772766113281,0.6884018778800964
7,0.7135210633277893,0.6879886388778687
8,0.7094559073448181,0.6871172785758972
9,0.7074045538902283,0.6858767867088318
10,0.7152749300003052,0.6845852732658386
11,0.7091570496559143,0.6833332180976868
12,0.7082204818725586,0.6822177767753601
13,0.6992911696434021,0.681218147277832
14,0.7020817995071411,0.6805331110954285
15,0.7011018991470337,0.6798782348632812
16,0.7047467827796936,0.6792833805084229
17,0.6987305283546448,0.6787604689598083
18,0.7037579417228699,0.6783263087272644
19,0.698418378829956,0.6779847741127014
20,0.7027230858802795,0.6777969598770142
21,0.7015617489814758,0.6776684522628784
22,0.6936678290367126,0.6775493621826172
23,0.6973820328712463,0.6774858832359314
24,0.6988669037818909,0.6775345206260681
25,0.7007969617843628,0.6776466369628906
26,0.6930046081542969,0.6776219606399536
27,0.6985104084014893,0.6776894927024841
28,0.7002320289611816,0.6776381134986877
29,0.6903981566429138,0.6775463819503784
30,0.6923689246177673,0.6769607067108154
31,0.6938509345054626,0.6760969161987305
32,0.6945323944091797,0.6750151515007019
33,0.6950770020484924,0.6740387678146362
34,0.6889554262161255,0.673216700553894
35,0.686474621295929,0.6724655032157898
36,0.6887693405151367,0.6720406413078308
37,0.6879433989524841,0.6718145608901978
38,0.6883190870285034,0.6717389225959778
39,0.6863548159599304,0.6721970438957214
40,0.6854178309440613,0.6726142168045044
41,0.6838262677192688,0.6733508110046387
42,0.6872177124023438,0.6739182472229004
43,0.6849340796470642,0.6736041903495789
44,0.6846655011177063,0.6726941466331482
45,0.6879522800445557,0.6716881990432739
46,0.6742815971374512,0.6711849570274353
47,0.6823975443840027,0.6706888675689697
48,0.6815292835235596,0.6710497736930847
49,0.677390992641449,0.671065628528595
50,0.6804234385490417,0.6710673570632935
