metric,matched_seeds,candidate,reference,candidate_mean,reference_mean,paired_difference,ci95_low,ci95_high,paired_effect_dz,sign_flip_pvalue_two_sided
edge_auroc,5,X-THGNN,HistGradientBoosting,0.9873750000000001,0.999325,-0.011950000000000016,-0.021954236203497405,-0.0019457637965026274,-1.4831601810189008,0.06144692765361732
edge_f1,5,X-THGNN,HistGradientBoosting,0.974337395545054,0.9847715736040608,-0.010434178059006838,-0.01696514409933946,-0.003903212018674213,-1.983740715647115,0.0623968801559922
node_auroc,5,X-THGNN,HistGradientBoosting,0.9751720232681846,0.9908025464591519,-0.015630523190967315,-0.02947647255450256,-0.0017845738274320701,-1.4016993280667192,0.06654667266636669
node_f1,5,X-THGNN,HistGradientBoosting,0.9797979797979798,0.9326923076923077,0.04710567210567218,0.04710567210567218,0.04710567210567218,,0.06089695515224239
subgraph_f1,5,X-THGNN,HistGradientBoosting,0.5666666666666667,0.4,0.16666666666666663,0.053318769890290496,0.28001456344304276,1.8257418583505538,0.06364681765911705
