seed,edge_auroc_candidate,edge_f1_candidate,node_auroc_candidate,node_f1_candidate,subgraph_f1_candidate,edge_auroc_reference,edge_f1_reference,node_auroc_reference,node_f1_reference,subgraph_f1_reference
11,0.9764,0.9743589743589745,0.9871904868129794,0.9797979797979798,0.6666666666666666,0.999325,0.9847715736040608,0.990802546459152,0.9326923076923076,0.4
22,0.988425,0.9690721649484536,0.9625495478490655,0.9797979797979798,0.5,0.999325,0.9847715736040608,0.990802546459152,0.9326923076923076,0.4
33,0.998975,0.9690721649484536,0.9641968529608592,0.9797979797979798,0.5,0.999325,0.9847715736040608,0.990802546459152,0.9326923076923076,0.4
44,0.987575,0.979591836734694,0.9792113526777289,0.9797979797979798,0.6666666666666666,0.999325,0.9847715736040608,0.990802546459152,0.9326923076923076,0.4
55,0.9855,0.979591836734694,0.9827118760402904,0.9797979797979798,0.5,0.999325,0.9847715736040608,0.990802546459152,0.9326923076923076,0.4
