epoch,train_loss,validation_loss
1,1.442826509475708,1.3279012441635132
2,1.389615774154663,1.3007508516311646
3,1.3438266515731812,1.2747536897659302
4,1.3009579181671143,1.249194622039795
5,1.2647324800491333,1.2233288288116455
6,1.2216036319732666,1.1967452764511108
7,1.1753097772598267,1.1693615913391113
8,1.1222516298294067,1.1411609649658203
9,1.0742011070251465,1.112263560295105
10,1.0209616422653198,1.0827031135559082
11,0.9657508134841919,1.052553653717041
12,0.9182856678962708,1.021924614906311
13,0.8524316549301147,0.9908899664878845
14,0.7907363772392273,0.9596579670906067
15,0.7405459880828857,0.9285597801208496
16,0.696015477180481,0.8979519605636597
17,0.6469621062278748,0.8682528138160706
18,0.6044505834579468,0.8398597836494446
19,0.5611661672592163,0.8131289482116699
20,0.5291697382926941,0.7882338166236877
21,0.5062231421470642,0.7651052474975586
22,0.48328736424446106,0.7435088157653809
23,0.46692466735839844,0.7231497168540955
24,0.45180678367614746,0.7036905884742737
25,0.43929171562194824,0.6848545670509338
26,0.42489588260650635,0.6664388179779053
27,0.41225114464759827,0.6482747197151184
28,0.4006357491016388,0.6302369832992554
29,0.386058509349823,0.6122703552246094
30,0.37451085448265076,0.594312846660614
31,0.36121103167533875,0.576317548751831
32,0.3492136299610138,0.5582157373428345
33,0.333761066198349,0.5399463176727295
34,0.31995710730552673,0.5214186906814575
35,0.3064002990722656,0.5025467276573181
36,0.2914355993270874,0.48325979709625244
37,0.2784804403781891,0.46343839168548584
38,0.2619367837905884,0.44312313199043274
39,0.24478256702423096,0.422342985868454
40,0.231803297996521,0.40116220712661743
41,0.21342137455940247,0.3798643946647644
42,0.19815556704998016,0.3587985634803772
43,0.17975659668445587,0.3385271430015564
44,0.16296719014644623,0.3197188973426819
45,0.14611613750457764,0.30325788259506226
46,0.13109423220157623,0.2899188697338104
47,0.11600643396377563,0.28031766414642334
48,0.10332334041595459,0.2747959792613983
49,0.09158553928136826,0.27302613854408264
50,0.08190364390611649,0.274202436208725
