epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,4.023593902587891,3.987142562866211,4.023593902587891,1.1536062955856323,1.0848628282546997,1.4583821296691895,0.30961889028549194,2.490330457687378,1.1872825622558594,0.342257559299469,0.0005494760698638856,3.987142562866211,1.1735950708389282,1.0637567043304443,0.6452925205230713,1.1044952869415283,1.7263259887695312,1.1650258302688599,0.0,0.0001462699583498761
2,3.7406692504882812,3.931173801422119,3.7406692504882812,1.1251806020736694,1.0088646411895752,1.2800036668777466,0.31010904908180237,2.341644763946533,1.218881607055664,0.33009371161460876,0.0003281001409050077,3.931173801422119,1.1584486961364746,1.0298775434494019,0.6412556171417236,1.1015909910202026,1.7240815162658691,1.1663846969604492,0.0,5.269834218779579e-05
3,3.391740322113037,3.8701260089874268,3.391740322113037,1.022955060005188,0.9728452563285828,1.0793348550796509,0.3055412173271179,2.384887218475342,1.1355018615722656,0.22119145095348358,0.00021222949726507068,3.8701260089874268,1.1389129161834717,0.9964182376861572,0.6372479796409607,1.097546100616455,1.6824860572814941,1.1672451496124268,0.0,4.0080296457745135e-05
4,3.3014719486236572,3.8093411922454834,3.3014719486236572,0.9222114086151123,0.9072967767715454,1.1573125123977661,0.3067372441291809,2.179999828338623,1.1639305353164673,0.15819257497787476,0.00023168438929133117,3.8093411922454834,1.1128942966461182,0.9624795913696289,0.6407723426818848,1.0931932926177979,1.6117749214172363,1.1687170267105103,0.0,8.774382877163589e-05
5,3.1858325004577637,3.740528106689453,3.1858325004577637,0.8887493014335632,0.9024381041526794,1.0764150619506836,0.30767229199409485,2.274886131286621,1.1494159698486328,0.2110324501991272,0.00030489746131934226,3.740528106689453,1.0850549936294556,0.9276936054229736,0.6401917338371277,1.087584137916565,1.6090729236602783,1.1695573329925537,0.0,0.00017041395767591894
6,2.919412612915039,3.6697463989257812,2.919412612915039,0.7683443427085876,0.8199005722999573,1.0114303827285767,0.3039478063583374,2.270174026489258,1.1408296823501587,0.31559839844703674,0.0004737632698379457,3.6697463989257812,1.0547832250595093,0.893705427646637,0.6398258805274963,1.0814263820648193,1.6066423654556274,1.1699609756469727,0.0,0.00027337719802744687
7,3.338632583618164,3.604095935821533,3.338632583618164,0.888538122177124,0.7786022424697876,1.1315884590148926,0.3003527820110321,2.4099864959716797,1.1799579858779907,4.790756702423096,0.0006411332287825644,3.604095935821533,1.0075384378433228,0.855164110660553,0.6663900017738342,1.0749950408935547,1.4546937942504883,1.1609001159667969,0.0,0.0004130701126996428
8,2.64547061920166,3.5202910900115967,2.64547061920166,0.7237541079521179,0.7455266714096069,0.861881673336029,0.29828840494155884,2.1745429039001465,1.1455307006835938,0.32003194093704224,0.0009042422170750797,3.5202910900115967,0.9660332202911377,0.8238043189048767,0.6660678386688232,1.0643742084503174,1.4631805419921875,1.1623693704605103,0.0,0.0005703914794139564
9,2.6067864894866943,3.4183554649353027,2.6067864894866943,0.6904608011245728,0.7340527176856995,0.8719369173049927,0.29958996176719666,2.278949022293091,1.221348524093628,0.2144506871700287,0.0011739619076251984,3.4183554649353027,0.919992983341217,0.7921447157859802,0.6540788412094116,1.0521240234375,1.4637490510940552,1.1639822721481323,0.0,0.0007411476690322161
10,2.5781190395355225,3.3022186756134033,2.5781190395355225,0.7112116813659668,0.6489553451538086,0.8961178064346313,0.29838722944259644,2.336189031600952,1.208998441696167,0.46837204694747925,0.001414814149029553,3.3022186756134033,0.8702388405799866,0.7598391771316528,0.6340084075927734,1.0381139516830444,1.4611473083496094,1.1652069091796875,0.0,0.0009205966489389539
11,2.720980167388916,3.280998468399048,2.720980167388916,0.756026029586792,0.6498413681983948,1.0123631954193115,0.29645395278930664,2.217926025390625,1.188883900642395,0.12518928945064545,0.001816658303141594,3.280998468399048,0.8194572329521179,0.7289446592330933,0.7102172374725342,1.0223565101623535,1.4663152694702148,1.1659516096115112,0.0,0.0011460160603746772
