epoch,train_loss,validation_loss
1,1.2140506505966187,1.1475602388381958
2,1.0425868034362793,1.0560905933380127
3,1.0403692722320557,0.971080482006073
4,0.8254547119140625,0.8934580683708191
5,0.7270479202270508,0.8241433501243591
6,0.7113057971000671,0.754521369934082
7,0.6207308173179626,0.6901828646659851
8,0.528239369392395,0.6306823492050171
9,0.47838762402534485,0.5770626068115234
10,0.44724807143211365,0.5286526083946228
11,0.3845689296722412,0.4854098856449127
12,0.377069354057312,0.4458693563938141
13,0.3269280791282654,0.4107185900211334
14,0.3067111074924469,0.3793887197971344
15,0.27668967843055725,0.3513388931751251
16,0.25016847252845764,0.32693472504615784
17,0.23362213373184204,0.30577218532562256
18,0.21752992272377014,0.28746676445007324
19,0.19869846105575562,0.27159032225608826
20,0.18747858703136444,0.2579658627510071
21,0.18377232551574707,0.24637414515018463
22,0.16200987994670868,0.23638178408145905
23,0.1540680229663849,0.22770678997039795
24,0.14920386672019958,0.2203233242034912
25,0.1412295550107956,0.21398846805095673
26,0.14103731513023376,0.20857596397399902
27,0.13253867626190186,0.2038406878709793
28,0.13111338019371033,0.1997111737728119
29,0.122386634349823,0.1961449384689331
30,0.12147172540426254,0.19285516440868378
31,0.12481588870286942,0.1900109499692917
32,0.11907576024532318,0.18747276067733765
33,0.1178664043545723,0.18504036962985992
34,0.11641012877225876,0.18286491930484772
35,0.11200840771198273,0.1808498054742813
36,0.11171992868185043,0.17886868119239807
37,0.110626719892025,0.17685990035533905
38,0.11047130823135376,0.17482291162014008
39,0.1055440753698349,0.17278243601322174
40,0.11144866049289703,0.17074276506900787
41,0.10899312794208527,0.16888922452926636
42,0.10820762068033218,0.16707907617092133
43,0.10797567665576935,0.16534526646137238
44,0.10624993592500687,0.16351622343063354
45,0.10244231671094894,0.16162434220314026
46,0.10495485365390778,0.15999673306941986
47,0.10471540689468384,0.15880723297595978
48,0.1049889400601387,0.15852683782577515
49,0.104221411049366,0.1586415022611618
50,0.09952715039253235,0.1587379276752472
