epoch,train_loss,validation_loss
1,1.3787111043930054,1.3699272871017456
2,1.3764628171920776,1.3658502101898193
3,1.377008318901062,1.3610495328903198
4,1.3671925067901611,1.3561612367630005
5,1.3461707830429077,1.3506836891174316
6,1.3458317518234253,1.3446322679519653
7,1.3349074125289917,1.3379535675048828
8,1.3293418884277344,1.3304084539413452
9,1.3140538930892944,1.3219516277313232
10,1.2962274551391602,1.312524676322937
11,1.3492186069488525,1.3025215864181519
12,1.28425931930542,1.2914073467254639
13,1.2450532913208008,1.2790522575378418
14,1.275222897529602,1.2654666900634766
15,1.2387183904647827,1.250706434249878
16,1.210319995880127,1.2346911430358887
17,1.2679771184921265,1.217669129371643
18,1.2174363136291504,1.1996644735336304
19,1.1702364683151245,1.1806540489196777
20,1.1354767084121704,1.1611969470977783
21,1.1882338523864746,1.1407603025436401
22,1.1503313779830933,1.1194628477096558
23,1.1235215663909912,1.097759485244751
24,1.065000295639038,1.0763212442398071
25,1.0628118515014648,1.0538020133972168
26,1.0472689867019653,1.0318354368209839
27,1.0160771608352661,1.0104120969772339
28,0.9599578380584717,0.9916680455207825
29,0.9267887473106384,0.974609911441803
30,0.8811266422271729,0.9618461728096008
31,0.8776166439056396,0.9522294402122498
32,0.8693008422851562,0.945853054523468
33,0.7671273946762085,0.9467039108276367
34,0.7772163152694702,0.9586090445518494
35,0.7448678016662598,0.9854527711868286
36,0.6187633872032166,1.0252766609191895
37,0.6300565004348755,1.0827022790908813
38,0.6703399419784546,1.1529964208602905
39,0.5760015845298767,1.2376571893692017
40,0.6251809597015381,1.3391811847686768
41,0.5599039793014526,1.4591323137283325
42,0.6044060587882996,1.5768439769744873
