epoch,train_loss,validation_loss
1,1.0034856796264648,0.9683944582939148
2,1.0150331258773804,0.8980608582496643
3,0.8554894924163818,0.8346096277236938
4,0.7801849246025085,0.7770304679870605
5,0.74815434217453,0.7260337471961975
6,0.6782758831977844,0.6798180341720581
7,0.6196630597114563,0.6381730437278748
8,0.592628538608551,0.6010869741439819
9,0.5599373579025269,0.5680673122406006
10,0.5187740325927734,0.5387029647827148
11,0.48286008834838867,0.5119596123695374
12,0.4653022289276123,0.4875444769859314
13,0.436410516500473,0.46517884731292725
14,0.40145620703697205,0.444656640291214
15,0.3829275071620941,0.42561909556388855
16,0.35473161935806274,0.40742650628089905
17,0.3403205871582031,0.3899770677089691
18,0.3229594826698303,0.3734298050403595
19,0.30050528049468994,0.3577525019645691
20,0.2892138659954071,0.34305182099342346
21,0.27196553349494934,0.3296141028404236
22,0.2559700012207031,0.3169603645801544
23,0.24769967794418335,0.30509883165359497
24,0.2304019033908844,0.29387515783309937
25,0.21808505058288574,0.28324490785598755
26,0.2057490348815918,0.2733573317527771
27,0.1991579234600067,0.264038622379303
28,0.18924281001091003,0.25533878803253174
29,0.17850372195243835,0.24720896780490875
30,0.16844773292541504,0.2396780550479889
31,0.1645456999540329,0.2326948046684265
32,0.15496180951595306,0.22614802420139313
33,0.14979849755764008,0.22001852095127106
34,0.14529457688331604,0.21410566568374634
35,0.143140509724617,0.208583265542984
36,0.1375543475151062,0.20346283912658691
37,0.13581207394599915,0.19867810606956482
38,0.13097187876701355,0.19425727427005768
39,0.12915566563606262,0.19012583792209625
40,0.1242411732673645,0.18643751740455627
41,0.12279488891363144,0.18290650844573975
42,0.12177253514528275,0.17990748584270477
43,0.11547493189573288,0.17714424431324005
44,0.11294916272163391,0.17462031543254852
45,0.1156444177031517,0.17237143218517303
46,0.1147863119840622,0.17029768228530884
47,0.10810406506061554,0.1684398651123047
48,0.11012151837348938,0.16671249270439148
49,0.11187533289194107,0.16508795320987701
50,0.11047298461198807,0.16363032162189484
