epoch,train_loss,validation_loss
1,1.3375169038772583,1.2848200798034668
2,1.2241339683532715,1.267924427986145
3,1.1637957096099854,1.2606862783432007
4,1.1360620260238647,1.2546515464782715
5,1.2040977478027344,1.252950668334961
6,1.132725715637207,1.256462574005127
7,1.0854910612106323,1.2628257274627686
8,1.087953805923462,1.2714115381240845
9,1.0898549556732178,1.2815650701522827
10,1.0614354610443115,1.293465256690979
11,0.9324370622634888,1.306581974029541
12,1.0018582344055176,1.323525071144104
13,0.972321093082428,1.3428263664245605
14,0.9104346036911011,1.363527536392212
15,0.9057860374450684,1.3858847618103027
