epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,14.291590690612793,3.95391845703125,14.291590690612793,1.4175671339035034,1.133596658706665,1.7444236278533936,0.5911794304847717,2.159708261489868,1.1730459928512573,183.7769775390625,0.00012549602251965553,3.95391845703125,1.2764067649841309,1.1213494539260864,0.6981127262115479,0.6890885829925537,1.6895802021026611,1.1269363164901733,0.0,0.00015845621237531304
2,13.230616569519043,4.202033996582031,13.230616569519043,1.3776586055755615,1.0952054262161255,1.6310210227966309,0.5882896184921265,1.2564846277236938,1.0599011182785034,168.2558135986328,9.69928441918455e-05,4.202033996582031,1.2776970863342285,1.112183928489685,0.9662846922874451,0.6849230527877808,1.6094145774841309,1.1292142868041992,0.0,0.0001569239393575117
3,14.409751892089844,4.29461145401001,14.409751892089844,1.331336259841919,1.0859129428863525,1.569209337234497,0.5944267511367798,1.1775200366973877,1.0825526714324951,194.2222442626953,9.714188490761444e-05,4.29461145401001,1.2783803939819336,1.1027129888534546,1.0890666246414185,0.6779243350028992,1.4652462005615234,1.131041407585144,0.0,0.00015069176151882857
4,4.4627790451049805,4.142942905426025,4.4627790451049805,1.253969430923462,1.044856309890747,1.462831735610962,0.5726848840713501,1.068847894668579,1.0035243034362793,0.4309816062450409,0.00011548081238288432,4.142942905426025,1.278380036354065,1.0979937314987183,0.933440089225769,0.6819586157798767,1.5116689205169678,1.134422779083252,0.0,0.0001555167546030134
5,4.351692199707031,4.078667163848877,4.351692199707031,1.3223919868469238,1.0377681255340576,1.256171464920044,0.599842369556427,1.1095972061157227,1.0469911098480225,0.49112623929977417,0.00011611391528276727,4.078667163848877,1.2809269428253174,1.094252109527588,0.8531123399734497,0.6856120824813843,1.6476044654846191,1.1390061378479004,0.0,0.00013829951058141887
6,3.941970109939575,4.04733943939209,3.941970109939575,0.7713046669960022,1.019310474395752,1.4544256925582886,0.565014660358429,1.0366376638412476,0.9734211564064026,0.5649766325950623,0.0001132394463638775,4.04733943939209,1.2860265970230103,1.0914065837860107,0.8041834831237793,0.6891306638717651,1.765894889831543,1.1466259956359863,0.0,0.00012899642752017826
7,4.424408435821533,4.015756607055664,4.424408435821533,1.318177342414856,0.981849193572998,1.4302024841308594,0.5786907076835632,0.9908020496368408,0.926335871219635,0.32813364267349243,0.00012928135402034968,4.015756607055664,1.2874482870101929,1.0890246629714966,0.7594846487045288,0.6919161677360535,1.8788025379180908,1.1551616191864014,0.0,0.00011876971984747797
8,12.854525566101074,4.405595302581787,12.854525566101074,1.3871287107467651,0.9867256879806519,1.3168691396713257,0.5583226084709167,0.9887861013412476,0.9243202209472656,170.1319580078125,0.00012498362048063427,4.405595302581787,1.3002668619155884,1.0852367877960205,1.121973991394043,0.6981489062309265,1.999664306640625,1.1595571041107178,0.0,0.00011065831495216116
9,13.606722831726074,5.76757287979126,13.606722831726074,1.1857222318649292,0.9937958121299744,1.3745520114898682,0.5642901659011841,0.974873960018158,0.9128322601318359,187.8174591064453,0.00012671013246290386,5.76757287979126,1.315238356590271,1.0800455808639526,2.4763689041137695,0.6848441362380981,2.110743284225464,1.1762380599975586,0.0,0.00010392623516963795
10,7.692224502563477,5.547236919403076,7.692224502563477,1.411956787109375,0.9588297009468079,1.2571765184402466,0.586147665977478,0.9657044410705566,0.9025790691375732,67.63081359863281,0.00011708901729434729,5.547236919403076,1.3208081722259521,1.0778603553771973,2.2473647594451904,0.6904729604721069,2.107287645339966,1.1806164979934692,0.0,9.79742908384651e-05
11,3.968005418777466,4.972269535064697,3.968005418777466,1.12893545627594,0.9201836585998535,1.247036099433899,0.5658705830574036,0.9130038022994995,0.8510435819625854,0.29353153705596924,0.00013923524238634855,4.972269535064697,1.3224754333496094,1.0761648416519165,1.6608185768127441,0.6977207660675049,2.150883436203003,1.1884523630142212,0.0,9.372203203383833e-05
