epoch,train_loss,validation_loss
1,0.7532604336738586,0.7124683260917664
2,0.7312945127487183,0.6999834179878235
3,0.7140681743621826,0.6904627680778503
4,0.7126550078392029,0.6839009523391724
5,0.7042714953422546,0.6793337464332581
6,0.7001713514328003,0.6759210228919983
7,0.7019333243370056,0.6733692288398743
8,0.6988945007324219,0.6714714169502258
9,0.6993918418884277,0.6701099872589111
10,0.6956940293312073,0.6690489053726196
11,0.6931384801864624,0.6682187914848328
12,0.6919489502906799,0.6676874160766602
13,0.6906798481941223,0.6674380898475647
14,0.6831123232841492,0.6675869822502136
15,0.6823692917823792,0.6681388020515442
16,0.6831668615341187,0.6689890027046204
17,0.6779580116271973,0.6701620817184448
18,0.6747941970825195,0.6714624166488647
19,0.668762743473053,0.6726431250572205
20,0.6700513362884521,0.6736733317375183
21,0.665289044380188,0.6742140054702759
22,0.6624150276184082,0.6741146445274353
23,0.6621770262718201,0.6736541390419006
