epoch,train_loss,validation_loss
1,1.1413699388504028,1.1119989156723022
2,1.1104991436004639,1.077402114868164
3,1.0797311067581177,1.0502746105194092
4,1.1027063131332397,1.0289298295974731
5,1.0743063688278198,1.0119236707687378
6,1.0366926193237305,0.9964708685874939
7,1.0446430444717407,0.9856697916984558
8,1.043548583984375,0.9778037071228027
9,1.0180513858795166,0.9710413217544556
10,1.0139312744140625,0.9647190570831299
11,1.0498368740081787,0.9589829444885254
12,0.9860547780990601,0.9537997841835022
13,0.975504457950592,0.949258029460907
14,0.9646177887916565,0.9449130892753601
15,0.9825314283370972,0.9395343661308289
16,0.9630010724067688,0.9317046403884888
17,0.9606741070747375,0.9226934313774109
18,0.9380991458892822,0.9125410318374634
19,0.9565516114234924,0.8998793363571167
20,0.9416368007659912,0.8860524892807007
21,0.940933346748352,0.8723126649856567
22,0.9197961091995239,0.860116183757782
23,0.932326078414917,0.8469759821891785
24,0.888716995716095,0.8355531096458435
25,0.8936818838119507,0.8235805034637451
26,0.9304880499839783,0.8123874664306641
27,0.8653498888015747,0.8030109405517578
28,0.847777247428894,0.7947611212730408
29,0.8853753209114075,0.7870025634765625
30,0.8519985675811768,0.7802470922470093
31,0.8892260193824768,0.7735090851783752
32,0.8296095132827759,0.7680349349975586
33,0.8098585605621338,0.7630100846290588
34,0.8242252469062805,0.7550443410873413
35,0.8356907963752747,0.7455240488052368
36,0.796497642993927,0.732902467250824
37,0.8251873254776001,0.714674711227417
38,0.779928982257843,0.6960169076919556
39,0.7630444169044495,0.6806288957595825
40,0.7837352752685547,0.6647607684135437
41,0.7472156286239624,0.6527388095855713
42,0.77057945728302,0.6443543434143066
43,0.7289788126945496,0.6461514234542847
44,0.7133709788322449,0.6485604643821716
45,0.7075237035751343,0.6540917754173279
46,0.759077787399292,0.65638667345047
47,0.7264530658721924,0.6389420628547668
48,0.6352360844612122,0.6275920867919922
49,0.6528325080871582,0.6136364340782166
50,0.6884108185768127,0.5910230875015259
