epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,4.334106922149658,3.4319100379943848,4.334106922149658,1.3768776655197144,1.0712811946868896,1.168825387954712,0.5197146534919739,1.3498811721801758,1.1175888776779175,1.2483354806900024,0.00016478537872899324,3.4319100379943848,1.3676868677139282,0.9932577610015869,0.6764175295829773,0.278041273355484,1.1650608777999878,1.0766650438308716,0.0,1.5443642041645944e-05
2,3.5438592433929443,3.403059959411621,3.5438592433929443,0.8104015588760376,1.024388074874878,1.049090027809143,0.505930483341217,1.1370863914489746,1.068788766860962,0.8067680597305298,0.00010055927850771695,3.403059959411621,1.3671783208847046,0.9666035175323486,0.6780790686607361,0.27791574597358704,1.1328320503234863,1.0375187397003174,0.0,1.5094264199433383e-05
3,3.4598002433776855,3.372509717941284,3.4598002433776855,0.7936651706695557,0.9981915950775146,1.0208793878555298,0.513972818851471,1.088608980178833,1.0446257591247559,0.4845598042011261,0.00011630375229287893,3.372509717941284,1.3674932718276978,0.9400341510772705,0.6770403385162354,0.2778584361076355,1.1008317470550537,1.00027596950531,0.0,1.46879337989958e-05
4,3.3900973796844482,3.342068910598755,3.3900973796844482,0.7825084328651428,0.9661832451820374,1.0119309425354004,0.5057955980300903,1.0292749404907227,0.9877250790596008,0.41500183939933777,9.92167042568326e-05,3.342068910598755,1.3673021793365479,0.9126076102256775,0.6774501204490662,0.2778569757938385,1.0685163736343384,0.9635470509529114,0.0,1.4252648725232575e-05
5,3.7896993160247803,3.3129899501800537,3.7896993160247803,1.3836151361465454,0.9071362018585205,0.881117582321167,0.5022143721580505,0.988315224647522,0.9463993310928345,0.335653692483902,8.901362889446318e-05,3.3129899501800537,1.3672266006469727,0.8850745558738708,0.6792924404144287,0.27782630920410156,1.035698652267456,0.9271361231803894,0.0,1.3773465980193578e-05
6,3.7192800045013428,3.280931234359741,3.7192800045013428,1.3714016675949097,0.9012633562088013,0.8250086307525635,0.4975182116031647,0.931832492351532,0.8917315006256104,0.6180070042610168,0.00022323933080770075,3.280931234359741,1.3664075136184692,0.8563481569290161,0.6801937818527222,0.27780333161354065,1.0017821788787842,0.890585720539093,0.0,1.3312939699972048e-05
7,3.6974880695343018,3.2430691719055176,3.6974880695343018,1.3543003797531128,0.8571084141731262,0.8655927777290344,0.5073090195655823,0.9070631861686707,0.8660824298858643,0.44936835765838623,0.0001476783218095079,3.2430691719055176,1.3647669553756714,0.8264416456222534,0.6772859692573547,0.277765691280365,0.9680863618850708,0.8541985750198364,0.0,1.2762121514242608e-05
8,3.5410714149475098,3.2013306617736816,3.5410714149475098,1.320408582687378,0.8092362880706787,0.7735571265220642,0.5051841139793396,0.8410025238990784,0.7996928095817566,0.9716063737869263,0.00022616636124439538,3.2013306617736816,1.3592519760131836,0.7948275804519653,0.6761892437934875,0.2775774896144867,0.9348443150520325,0.817176103591919,0.0,1.2126771252951585e-05
9,3.456684112548828,3.1565604209899902,3.456684112548828,1.2195483446121216,0.8077548146247864,0.7977434992790222,0.504334032535553,0.8605616688728333,0.8198841214179993,0.8248289227485657,0.0002823367540258914,3.1565604209899902,1.3551766872406006,0.7625012397766113,0.6712472438812256,0.2774975895881653,0.901374876499176,0.7794261574745178,0.0,1.1533335054991767e-05
10,3.1892006397247314,3.114499092102051,3.1892006397247314,1.1401365995407104,0.7406884431838989,0.7025598287582397,0.4999975562095642,0.7537649273872375,0.7123128771781921,0.6087236404418945,0.00026754202554002404,3.114499092102051,1.3506568670272827,0.729822039604187,0.6699471473693848,0.2774733603000641,0.8659929633140564,0.7424933314323425,0.0,1.0897580068558455e-05
11,3.2942585945129395,3.060882091522217,3.2942585945129395,1.25251042842865,0.7184301614761353,0.7342772483825684,0.4898437559604645,0.7273942232131958,0.6859476566314697,0.529052734375,0.00025360193103551865,3.060882091522217,1.343124270439148,0.6938008069992065,0.663646399974823,0.277454674243927,0.8285576105117798,0.7026503682136536,0.0,1.0273990483256057e-05
12,2.7469286918640137,3.004976272583008,2.7469286918640137,0.7369138598442078,0.6766660809516907,0.7647498846054077,0.4821017384529114,0.6624029278755188,0.6206523180007935,0.4049943685531616,0.00035591248888522387,3.004976272583008,1.334480881690979,0.6561121344566345,0.6579870581626892,0.27731800079345703,0.7907803654670715,0.6615338921546936,0.0,9.68185304373037e-06
13,2.6021580696105957,2.9517714977264404,2.6021580696105957,0.733059287071228,0.6244410276412964,0.658710241317749,0.488798052072525,0.6294494867324829,0.5878618955612183,0.6839889883995056,0.0002454439818393439,2.9517714977264404,1.3254622220993042,0.6194731593132019,0.6547781229019165,0.2769406735897064,0.7511740922927856,0.6209198236465454,0.0,9.087330909096636e-06
14,2.5520262718200684,2.8993020057678223,2.5520262718200684,0.7116886377334595,0.6019896864891052,0.6593868136405945,0.4869566857814789,0.6035243272781372,0.5634446740150452,0.6329175233840942,0.0003235660551581532,2.8993020057678223,1.3174806833267212,0.5821191668510437,0.6516695618629456,0.27657121419906616,0.714611291885376,0.5821521282196045,0.0,8.505673577019479e-06
15,3.0508689880371094,2.850263833999634,3.0508689880371094,1.2638880014419556,0.5828161835670471,0.6215891242027283,0.47390270233154297,0.5611625909805298,0.5206441879272461,1.0509175062179565,0.0005356172914616764,2.850263833999634,1.3100982904434204,0.5442836284637451,0.6522933840751648,0.27606692910194397,0.6752135753631592,0.5422852635383606,0.0,7.96498261479428e-06
16,2.863835334777832,2.7641656398773193,2.863835334777832,1.203567624092102,0.5329737067222595,0.5494700074195862,0.48782920837402344,0.5506362318992615,0.5092739462852478,0.6984697580337524,0.00038009113632142544,2.7641656398773193,1.287285566329956,0.4986371695995331,0.6410122513771057,0.27480602264404297,0.6242432594299316,0.491012841463089,0.0,7.560973244835623e-06
17,2.8333284854888916,2.686676502227783,2.8333284854888916,1.1231251955032349,0.4897383749485016,0.6586982607841492,0.47815603017807007,0.4753618538379669,0.434953510761261,0.7212979197502136,0.0004792686668224633,2.686676502227783,1.2694025039672852,0.4572567343711853,0.6274940967559814,0.27424362301826477,0.5827916860580444,0.45058026909828186,0.0,7.305628514586715e-06
18,2.3151581287384033,2.5994982719421387,2.3151581287384033,0.6869813203811646,0.4705509841442108,0.6064914464950562,0.48364630341529846,0.4469459056854248,0.4075629711151123,0.4555782377719879,0.0007153563783504069,2.5994982719421387,1.2505183219909668,0.41016605496406555,0.611899197101593,0.27310818433761597,0.5380632281303406,0.40569907426834106,0.0,7.378356258413987e-06
19,2.58158540725708,2.54347825050354,2.58158540725708,1.0381989479064941,0.42553475499153137,0.5752590298652649,0.47382187843322754,0.42971107363700867,0.389970600605011,0.5157654881477356,0.000574050354771316,2.54347825050354,1.2401572465896606,0.374355286359787,0.6061611771583557,0.27218014001846313,0.506240963935852,0.3733547031879425,0.0,7.344435289269313e-06
20,2.2443110942840576,2.46866512298584,2.2443110942840576,0.7069597244262695,0.4508044123649597,0.5529220104217529,0.46766799688339233,0.4272423982620239,0.3869428038597107,0.464252769947052,0.000998630654066801,2.46866512298584,1.2148020267486572,0.33880090713500977,0.5983707308769226,0.2702508568763733,0.46440255641937256,0.334137886762619,0.0,7.618280051246984e-06
21,2.756578207015991,2.417440176010132,2.756578207015991,1.2524993419647217,0.3972841203212738,0.5993157625198364,0.4465602934360504,0.38717466592788696,0.3483234941959381,0.44359567761421204,0.00106682232581079,2.417440176010132,1.192639946937561,0.3059925436973572,0.6077407002449036,0.2683860659599304,0.42680802941322327,0.29856011271476746,0.0,7.995897249202244e-06
