metric,matched_seeds,candidate,reference,candidate_mean,reference_mean,paired_difference,ci95_low,ci95_high,paired_effect_dz,sign_flip_pvalue_two_sided
edge_auroc,5,X-THGNN,HistGradientBoosting,0.9938100961538462,0.971153846153846,0.022656250000000135,0.007126871767211027,0.038185628232789245,1.8114987952258659,0.06144692765361732
edge_f1,5,X-THGNN,HistGradientBoosting,0.6448440860215053,0.1884057971014492,0.4564382889200561,-0.01429946177218483,0.927176039612297,1.2039463372553867,0.12489375531223439
node_auroc,5,X-THGNN,HistGradientBoosting,0.6917155903457273,1.0,-0.3082844096542727,-0.8044881900950072,0.18791937078646181,-0.771428327964807,0.1312934353282336
node_f1,5,X-THGNN,HistGradientBoosting,0.27604213694507146,1.0,-0.7239578630549286,-1.2385241995489529,-0.20939152656090432,-1.7469320299818651,0.12299385030748462
subgraph_f1,5,X-THGNN,HistGradientBoosting,1.0,1.0,0.0,0.0,0.0,,1.0
