epoch,train_loss,validation_loss
1,0.7403351664543152,0.6844284534454346
2,0.7342943549156189,0.681337833404541
3,0.7215358018875122,0.6790623664855957
4,0.7204065918922424,0.6776255965232849
5,0.7154310941696167,0.6768497228622437
6,0.7094807624816895,0.6766439080238342
7,0.7071048021316528,0.6768864989280701
8,0.7052187323570251,0.6774494647979736
9,0.7037639617919922,0.678255021572113
10,0.7035521268844604,0.6792008876800537
11,0.7051551342010498,0.6801773309707642
12,0.7035797238349915,0.6811914443969727
13,0.7010688781738281,0.6821062564849854
14,0.7016083002090454,0.6829236149787903
15,0.7030292749404907,0.6834483742713928
16,0.7041109204292297,0.6837405562400818
