epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,14.687612533569336,4.178321361541748,14.687612533569336,0.7922680974006653,0.7299873232841492,12.25249195098877,0.7275500893592834,1.8530843257904053,0.7101454138755798,0.0,0.00027519892319105566,4.178321361541748,0.682910680770874,0.6923321485519409,1.895097017288208,0.7009527087211609,2.0702781677246094,0.7008944153785706,0.0,4.020595224574208e-05
2,14.680032730102539,3.8884737491607666,14.680032730102539,0.8019938468933105,0.6913138628005981,12.298344612121582,0.7206629514694214,1.677103042602539,0.6654345393180847,0.0,0.00033097504638135433,3.8884737491607666,0.6818699240684509,0.692585289478302,1.6052219867706299,0.6987307071685791,2.100648880004883,0.7001029253005981,0.0,4.922988227917813e-05
3,13.124897956848145,3.669999599456787,13.124897956848145,0.7688956260681152,0.7258845567703247,10.758822441101074,0.7098665833473206,1.6142051219940186,0.6937236785888672,0.0,0.0003762812993954867,3.669999599456787,0.6825079917907715,0.6933680176734924,1.3909879922866821,0.6973824501037598,2.057521343231201,0.6980196237564087,0.0,5.517031968338415e-05
4,13.297480583190918,3.5228233337402344,13.297480583190918,0.7560101747512817,0.7417612075805664,10.932034492492676,0.7072142362594604,1.6045280694961548,0.7063999176025391,0.0,0.000400722143240273,3.5228233337402344,0.6839731335639954,0.6940271854400635,1.269058108329773,0.6963777542114258,1.7938601970672607,0.6993792653083801,0.0,4.37606759078335e-05
5,12.108344078063965,3.4179835319519043,12.108344078063965,0.7326489090919495,0.6436703205108643,9.881608009338379,0.7024935483932495,1.479154348373413,0.6166899800300598,0.0,0.0003851207729894668,3.4179835319519043,0.6848366856575012,0.6938483715057373,1.171463966369629,0.6955743432044983,1.7225959300994873,0.7012401223182678,0.0,4.088565401616506e-05
6,11.233641624450684,3.3341071605682373,11.233641624450684,0.7708525061607361,0.6605952382087708,8.956948280334473,0.6939312219619751,1.5130717754364014,0.6338405609130859,0.0,0.0003526761138346046,3.3341071605682373,0.6853892207145691,0.6946655511856079,1.0891551971435547,0.6947574615478516,1.7013907432556152,0.7038776278495789,0.0,3.7143694498809054e-05
7,10.947535514831543,3.3395655155181885,10.947535514831543,0.7594995498657227,0.680034875869751,8.663376808166504,0.6966917514801025,1.479274034500122,0.6412736773490906,0.0,0.0003006956249009818,3.3395655155181885,0.6855906844139099,0.6958579421043396,1.104569435119629,0.6937815546989441,1.5976498126983643,0.707902729511261,0.0,3.84504055546131e-05
8,10.71056079864502,3.2703070640563965,10.71056079864502,0.7789348363876343,0.6553653478622437,8.440755844116211,0.6930717825889587,1.4242596626281738,0.6198440790176392,0.0,0.0003661249647848308,3.2703070640563965,0.6857150793075562,0.6973170638084412,1.0441399812698364,0.6931388974189758,1.499952793121338,0.7121535539627075,0.0,3.8916783523745835e-05
9,9.904597282409668,3.253072738647461,9.904597282409668,0.7761811017990112,0.6429612636566162,7.651871204376221,0.6905719041824341,1.4300594329833984,0.6026445627212524,0.0,0.0002952760842163116,3.253072738647461,0.6859208345413208,0.6984491348266602,1.0298311710357666,0.6926370859146118,1.4623374938964844,0.7144010663032532,0.0,3.8868223782628775e-05
10,9.441096305847168,3.2504711151123047,9.441096305847168,0.7346425652503967,0.6351422071456909,7.245059490203857,0.6864702701568604,1.3977665901184082,0.6007777452468872,0.0,0.00030298210913315415,3.2504711151123047,0.6860502362251282,0.6989189386367798,1.0286784172058105,0.6921494007110596,1.446734070777893,0.7144935131072998,0.0,3.888082210323773e-05
