epoch,train_loss,validation_loss
1,1.1552475690841675,1.1567083597183228
2,1.1466736793518066,1.1388556957244873
3,1.1384879350662231,1.1212315559387207
4,1.1280863285064697,1.1034824848175049
5,1.1152206659317017,1.0854227542877197
6,1.1043992042541504,1.0671253204345703
7,1.0916426181793213,1.0484399795532227
8,1.09298574924469,1.0294169187545776
9,1.0847276449203491,1.009867548942566
10,1.0588313341140747,0.9897465109825134
11,1.0391582250595093,0.9688233733177185
12,1.051647663116455,0.9470638632774353
13,1.0057399272918701,0.9243593811988831
14,0.9888904094696045,0.9006183743476868
15,0.9647456407546997,0.8759132623672485
16,0.9538517594337463,0.8498874306678772
17,0.9304479956626892,0.8230323195457458
18,0.907774031162262,0.7950882315635681
19,0.8796002864837646,0.7661168575286865
20,0.8537194728851318,0.736211895942688
21,0.8766871094703674,0.7052933573722839
22,0.8063333630561829,0.673578679561615
23,0.7818816900253296,0.6416348218917847
24,0.7584745287895203,0.6097305417060852
25,0.729036808013916,0.578039824962616
26,0.7025246024131775,0.5466034412384033
27,0.6804313063621521,0.5153416395187378
28,0.6827877759933472,0.48314449191093445
29,0.6365846991539001,0.45127904415130615
30,0.6151593923568726,0.42031264305114746
31,0.5876203179359436,0.390881210565567
32,0.5898953080177307,0.36352261900901794
33,0.5636979937553406,0.3385825753211975
34,0.546232283115387,0.31710463762283325
35,0.5203559994697571,0.2980193495750427
36,0.49404919147491455,0.28052419424057007
37,0.49504175782203674,0.26556310057640076
38,0.4827732741832733,0.2518494725227356
39,0.4541442096233368,0.23821385204792023
40,0.4441850483417511,0.22534236311912537
41,0.4072569012641907,0.21274434030056
42,0.41656655073165894,0.2033185362815857
43,0.3942966163158417,0.19731058180332184
44,0.37160220742225647,0.19258633255958557
45,0.34571871161460876,0.18860872089862823
46,0.3260984420776367,0.18648512661457062
47,0.3331744968891144,0.1892051249742508
48,0.3257582187652588,0.19491484761238098
49,0.3009169399738312,0.19799266755580902
50,0.3011998236179352,0.20050157606601715
