epoch,train_loss,validation_loss
1,1.1659163236618042,1.1225793361663818
2,1.1642577648162842,1.1109004020690918
3,1.1663222312927246,1.099835753440857
4,1.1487432718276978,1.089477300643921
5,1.1236677169799805,1.0787307024002075
6,1.121896505355835,1.068375587463379
7,1.104738473892212,1.0600993633270264
8,1.0940461158752441,1.0514193773269653
9,1.073928952217102,1.0426387786865234
10,1.0646644830703735,1.0349739789962769
11,1.054271936416626,1.0266268253326416
12,1.0385671854019165,1.018183946609497
13,1.052047848701477,1.009684443473816
14,1.0280996561050415,1.000357985496521
15,1.0285052061080933,0.9909880757331848
16,0.9825477600097656,0.9854078888893127
17,0.9847514629364014,0.9850111603736877
18,0.9478315711021423,0.9863098859786987
19,0.9371916651725769,0.9857920408248901
20,0.91739422082901,0.9838117957115173
21,0.9185413718223572,0.9803436994552612
22,0.9229879975318909,0.9757418036460876
23,0.8628671765327454,0.9688575863838196
24,0.8449389338493347,0.9573541879653931
25,0.8352286219596863,0.9419795274734497
26,0.8086895942687988,0.9235758781433105
27,0.8269010186195374,0.9009865522384644
28,0.7560869455337524,0.8778730630874634
29,0.7510409951210022,0.851094126701355
30,0.7166951298713684,0.8236405253410339
31,0.7046016454696655,0.7975907325744629
32,0.6725934147834778,0.7706198692321777
33,0.6588922142982483,0.7436299324035645
34,0.6339298486709595,0.7173157334327698
35,0.637145459651947,0.6900036931037903
36,0.5774061679840088,0.6612277030944824
37,0.6167606115341187,0.630112886428833
38,0.5356948375701904,0.5970920920372009
39,0.5340786576271057,0.5660661458969116
40,0.49794813990592957,0.5368693470954895
41,0.511724591255188,0.5108485817909241
42,0.4698404371738434,0.48424553871154785
43,0.524867594242096,0.4539223909378052
44,0.47642359137535095,0.42412054538726807
45,0.48171213269233704,0.39445972442626953
46,0.4024922549724579,0.3665197193622589
47,0.4644835889339447,0.3375045955181122
48,0.36275577545166016,0.3128895163536072
49,0.4147852063179016,0.2907153367996216
50,0.422954797744751,0.2722717523574829
