epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,8.753047943115234,3.8987889289855957,8.753047943115234,1.2619284391403198,1.1672724485397339,1.5485095977783203,0.5764606595039368,3.2702431678771973,1.0834275484085083,77.43697357177734,0.00017466145800426602,3.8987889289855957,1.2856533527374268,1.1227799654006958,0.6983548998832703,0.6094419360160828,1.8254855871200562,1.1114177703857422,0.0,0.0004974844050593674
2,10.252697944641113,3.920339584350586,10.252697944641113,1.411935806274414,1.116310954093933,1.2643563747406006,0.5826777815818787,1.619701862335205,1.0336633920669556,114.30889129638672,0.00015910077490843832,3.920339584350586,1.2862356901168823,1.1237772703170776,0.7219148874282837,0.616858184337616,1.7154431343078613,1.1076651811599731,0.0,0.0004505988035816699
3,14.263442039489746,3.9079623222351074,14.263442039489746,1.2663943767547607,1.0715560913085938,1.4680516719818115,0.5693660974502563,1.1677219867706299,0.9892606735229492,195.42596435546875,0.00013678602408617735,3.9079623222351074,1.2865915298461914,1.124586820602417,0.7272458076477051,0.6177589297294617,1.5177106857299805,1.1041781902313232,0.0,0.0004084338725078851
4,4.2643938064575195,3.9013521671295166,4.2643938064575195,1.1239778995513916,1.0668621063232422,1.3597785234451294,0.592616856098175,1.0326589345932007,0.9523006081581116,0.3577990233898163,0.00011955737136304379,3.9013521671295166,1.2864495515823364,1.1247661113739014,0.7138157486915588,0.6169301271438599,1.59382963180542,1.1038347482681274,0.0,0.00038457848131656647
5,4.123345375061035,3.9132378101348877,4.123345375061035,1.14483642578125,1.0427199602127075,1.245639681816101,0.5783957242965698,1.000205636024475,0.9391670823097229,0.23463398218154907,7.297403499251232e-05,3.9132378101348877,1.2861289978027344,1.125354528427124,0.7099440693855286,0.6172359585762024,1.7456703186035156,1.1047128438949585,0.0,0.00036472282954491675
6,4.145340919494629,3.9175920486450195,4.145340919494629,1.2482906579971313,1.0118145942687988,1.1933296918869019,0.5747251510620117,0.9825029969215393,0.9240429401397705,0.37857773900032043,6.285623385338113e-05,3.9175920486450195,1.2851192951202393,1.1255663633346558,0.7010053992271423,0.6177110075950623,1.8818308115005493,1.106994390487671,0.0,0.00034748276812024415
7,4.054025650024414,3.926292657852173,4.054025650024414,1.1810002326965332,0.9848729372024536,1.205033779144287,0.578319251537323,0.9250174760818481,0.8658607602119446,0.24593035876750946,5.8744273701449856e-05,3.926292657852173,1.2839641571044922,1.125966191291809,0.7013317346572876,0.6187761425971985,1.962479591369629,1.1094542741775513,0.0,0.0003339420072734356
8,8.578682899475098,3.9753079414367676,8.578682899475098,1.011695384979248,0.9676166772842407,1.0440021753311157,0.5786662101745605,0.9049410820007324,0.8495286703109741,97.7241439819336,5.92739597777836e-05,3.9753079414367676,1.279737949371338,1.1283400058746338,0.7417338490486145,0.6271355152130127,1.9835435152053833,1.112449288368225,0.0,0.0003200549981556833
9,8.198902130126953,4.387906551361084,8.198902130126953,0.5847541689872742,0.97259122133255,1.1933128833770752,0.5708386898040771,0.9185957312583923,0.8594837784767151,95.71086883544922,8.82837557583116e-05,4.387906551361084,1.278236746788025,1.1318413019180298,1.149608850479126,0.6349969506263733,1.9321608543395996,1.117267370223999,0.0,0.00030632034759037197
10,11.749653816223145,4.742979049682617,11.749653816223145,1.2862024307250977,0.956481397151947,1.1357306241989136,0.5701401829719543,0.8819878697395325,0.8235844373703003,154.2579345703125,0.00011966910096816719,4.742979049682617,1.275763988494873,1.133089303970337,1.5074069499969482,0.634548544883728,1.9216464757919312,1.1221275329589844,0.0,0.00029256107518449426
11,3.752070903778076,4.455625534057617,3.752070903778076,1.0507984161376953,0.9335218071937561,1.09830641746521,0.5658190846443176,0.8959340453147888,0.8368620276451111,0.2805784046649933,0.00014125996676739305,4.455625534057617,1.2747770547866821,1.1361032724380493,1.2145601511001587,0.63355553150177,1.9662373065948486,1.1241567134857178,0.0,0.00028861602186225355
