epoch,train_loss,validation_loss,train_total,train_node,train_edge,train_link_contrastive,train_subgraph,train_explanation,train_importance_alignment,train_temporal_consistency,train_cross_layer_consistency,validation_total,validation_node,validation_edge,validation_link_contrastive,validation_subgraph,validation_explanation,validation_importance_alignment,validation_temporal_consistency,validation_cross_layer_consistency
1,4.150012969970703,4.231030464172363,4.150012969970703,1.0891973972320557,1.153689980506897,1.397243618965149,0.3128133714199066,1.7914307117462158,1.0453804731369019,0.3581489324569702,0.0009010753710754216,4.231030464172363,1.1599076986312866,1.151010513305664,0.6514012813568115,1.1184412240982056,1.5026581287384033,0.9963634610176086,0.0,0.0001833209244068712
2,4.1520094871521,4.1451945304870605,4.1520094871521,1.15419340133667,1.1152139902114868,1.3766354322433472,0.31416741013526917,1.743208885192871,1.000922679901123,0.34926673769950867,0.0007747543859295547,4.1451945304870605,1.1504786014556885,1.1090739965438843,0.6436939239501953,1.1163074970245361,1.2563798427581787,0.9277299642562866,0.0,0.00012979241728316993
3,4.080500602722168,4.074648857116699,4.080500602722168,1.1681888103485107,1.0545474290847778,1.3900812864303589,0.31111520528793335,1.428609848022461,0.9086692929267883,0.2738509476184845,0.0007117873756214976,4.074648857116699,1.1391429901123047,1.0759315490722656,0.6379349231719971,1.1140316724777222,1.0760602951049805,0.8616655468940735,0.0,9.533268166705966e-05
4,3.686765670776367,4.01899528503418,3.686765670776367,1.0477607250213623,0.9941383600234985,1.1915571689605713,0.3125695586204529,1.2883714437484741,0.8369511365890503,0.2378138154745102,0.0005948311882093549,4.01899528503418,1.1268818378448486,1.045302152633667,0.6313430070877075,1.1113779544830322,1.0408928394317627,0.8021028637886047,0.0,5.601027442025952e-05
5,3.5814499855041504,3.9674112796783447,3.5814499855041504,1.0337071418762207,0.9359411597251892,1.1730155944824219,0.31074151396751404,1.167327642440796,0.7547978162765503,0.22603534162044525,0.0004967580898664892,3.9674112796783447,1.1135257482528687,1.0130815505981445,0.6240251660346985,1.1086864471435547,1.0809162855148315,0.7516090273857117,0.0,3.5520773963071406e-05
6,3.566065549850464,3.8992745876312256,3.566065549850464,0.9522210955619812,0.9029923677444458,1.2694151401519775,0.3095015585422516,1.1653531789779663,0.7046000361442566,0.30778610706329346,0.0005307249375618994,3.8992745876312256,1.0999952554702759,0.9796733260154724,0.6139724254608154,1.1062393188476562,0.9939389228820801,0.7051988840103149,0.0,2.978371048811823e-05
7,3.8100812435150146,3.8449604511260986,3.8100812435150146,1.0215091705322266,0.9141857028007507,1.169196367263794,0.3131961226463318,1.3048427104949951,0.6899622678756714,5.229979515075684,0.0005256399163044989,3.8449604511260986,1.0844051837921143,0.9443458318710327,0.6311082243919373,1.1046514511108398,0.8044942617416382,0.6547154188156128,0.0,2.8160913643660024e-05
8,3.185319185256958,3.777740001678467,3.185319185256958,0.8972217440605164,0.8166874051094055,1.0536829233169556,0.30773940682411194,0.931312084197998,0.5988503694534302,0.3369137644767761,0.0005372989107854664,3.777740001678467,1.059003233909607,0.9123002290725708,0.6289259195327759,1.101182222366333,0.7632783055305481,0.6083610653877258,0.0,3.5344623029232025e-05
9,3.2903599739074707,3.69828200340271,3.2903599739074707,0.884820818901062,0.8290768265724182,1.1519739627838135,0.30890709161758423,1.0213600397109985,0.5673753619194031,0.2687155306339264,0.00048189598601311445,3.69828200340271,1.031190037727356,0.87981116771698,0.616798996925354,1.096888780593872,0.7359219789505005,0.5642003417015076,0.0,5.068838800070807e-05
10,2.9720489978790283,3.6218373775482178,2.9720489978790283,0.8487467765808105,0.7680230140686035,0.945594847202301,0.3075014054775238,0.9002875685691833,0.5037767887115479,0.24288417398929596,0.0005021885153837502,3.6218373775482178,1.0055080652236938,0.8485689163208008,0.6065518260002136,1.0915637016296387,0.6964358687400818,0.5208607316017151,0.0,7.074298628140241e-05
11,2.9292728900909424,3.551645517349243,2.9292728900909424,0.8617029190063477,0.6984362602233887,0.9726454019546509,0.30677011609077454,0.8187700510025024,0.44680750370025635,0.15660084784030914,0.0005585897597484291,3.551645517349243,0.9742082357406616,0.8175384998321533,0.6094834208488464,1.084341287612915,0.6607221364974976,0.47954410314559937,0.0,9.340825636172667e-05
12,2.9633655548095703,3.465902805328369,2.9633655548095703,0.8906028270721436,0.7112815380096436,0.9590879082679749,0.3067503571510315,0.8774455785751343,0.4507814049720764,0.1577528566122055,0.0005496694357134402,3.465902805328369,0.9384863376617432,0.7861102223396301,0.6028288006782532,1.0758516788482666,0.6262383460998535,0.44130364060401917,0.0,0.00011186631309101358
