epoch,train_loss,validation_loss
1,1.5484944581985474,1.3415695428848267
2,1.4215896129608154,1.2860267162322998
3,1.2063883543014526,1.2355135679244995
4,1.3580597639083862,1.1876726150512695
5,1.2129590511322021,1.144111156463623
6,0.931556224822998,1.10296630859375
7,0.9693337082862854,1.0657607316970825
8,0.9784926176071167,1.0311001539230347
9,0.7722105979919434,0.9976792335510254
10,0.8280858397483826,0.9659460186958313
11,0.7645518779754639,0.9366365075111389
12,0.7973275184631348,0.9087091684341431
13,0.6424334049224854,0.8824681043624878
14,0.6048946976661682,0.8578890562057495
15,0.6625100374221802,0.8339451551437378
16,0.6094878315925598,0.8106201887130737
17,0.5905076861381531,0.7884756922721863
18,0.5423892140388489,0.7672438025474548
19,0.5176724195480347,0.7475237250328064
20,0.49381202459335327,0.7286624908447266
21,0.4427166283130646,0.7104571461677551
22,0.4488740563392639,0.6926289200782776
23,0.4263058304786682,0.6752455234527588
24,0.41802820563316345,0.6577287316322327
25,0.4479559361934662,0.6408018469810486
26,0.3878680467605591,0.624956488609314
27,0.38594141602516174,0.6095271110534668
28,0.3529135584831238,0.5953110456466675
29,0.3670118451118469,0.5810326933860779
30,0.32539820671081543,0.5667129755020142
31,0.30430516600608826,0.552626371383667
32,0.3041841387748718,0.5385375618934631
33,0.39079564809799194,0.5253607034683228
34,0.2880212664604187,0.5130173563957214
35,0.35520628094673157,0.5013592839241028
36,0.24836961925029755,0.48993340134620667
37,0.298423171043396,0.47977885603904724
38,0.29323071241378784,0.4694242775440216
39,0.2138628363609314,0.4588432312011719
40,0.34610334038734436,0.4485449492931366
41,0.20979684591293335,0.43776899576187134
42,0.1874273717403412,0.42759624123573303
43,0.20996391773223877,0.41823291778564453
44,0.19363120198249817,0.40784183144569397
45,0.1629786640405655,0.3986934423446655
46,0.14631053805351257,0.39054057002067566
47,0.14320223033428192,0.38192018866539
48,0.12689124047756195,0.3749658465385437
49,0.12172296643257141,0.36977046728134155
50,0.1211506798863411,0.36682000756263733
